[ 3058567734, 506984521 ]
[ 3967330456, 396640483 ]
[ 2263986979, 763134025 ]
[ 3756723356, 2315344480 ]
[ 2946629555, 1019598083 ]
[ 751181841, 1529673490 ]
[ 1739043081, 1951542144 ]
[ 930382057, 3419437770 ]
[ 481074658, 929168066 ]
[ 1767457082, 396345811 ]
[ 1703448528, 4188972944 ]
[ 3650299408, 2536748968 ]
[ 581515598, 2901893548 ]
[ 3259559455, 1714284473 ]
[ 2138602352, 247883963 ]
[ 504192017, 2778991108 ]
[ 870840385, 2368480328 ]
[ 2785429498, 3136618042 ]
[ 1864756402, 2231568981 ]
[ 637744761, 2705692625 ]
[ 2933341610, 1709849901 ]
[ 60257085, 1226691822 ]
[ 3010572358, 2134164467 ]
[ 3057037039, 85890547 ]
[ 2002712540, 584792623 ]
[ 1735881065, 4160964340 ]
[ 2502609575, 4037911406 ]
[ 3561741177, 1868502277 ]
[ 3603501404, 3849391647 ]
[ 2617131453, 520899707 ]
[ 3013135611, 2528105274 ]
[ 3789986879, 1097381389 ]
[ 2732369731, 250245987 ]
[ 701287086, 1291131971 ]
[ 779200366, 2551788184 ]
[ 3234623595, 787704243 ]
[ 3524583709, 714183710 ]
[ 337988123, 3995619815 ]
[ 3195429592, 620258113 ]
[ 3238494738, 4102324410 ]
[ 3537674513, 1828006608 ]
[ 808608668, 236107607 ]
[ 4118129830, 3711889143 ]
[ 2662896830, 4195134061 ]
[ 1263637585, 284422311 ]
[ 2545632645, 2918474737 ]
[ 4171378446, 1000489342 ]
[ 3177570552, 492981609 ]
[ 427632790, 1316836076 ]
[ 4012182247, 3208806131 ]
[ 4123955981, 3676379490 ]
[ 641347203, 2229477894 ]
[ 402259401, 964510526 ]
[ 116775728, 2647230914 ]
[ 1821988848, 126665289 ]
[ 4086732856, 2401663582 ]
[ 3123554189, 1821781762 ]
[ 2461962745, 1832510418 ]
[ 2099434161, 3689385312 ]
[ 2257593262, 2927226873 ]
[ 2982755078, 67285427 ]
[ 373691320, 3916398640 ]
[ 3591585501, 544332687 ]
[ 1945814293, 3609455124 ]
[ 1258221292, 1614582807 ]
[ 4181043903, 3065163711 ]
[ 1908147607, 236662780 ]
[ 1608392867, 3140451078 ]
[ 488282155, 2171904105 ]
[ 4288820997, 916303543 ]
[ 3091796203, 1883797529 ]
[ 2227725880, 2647739866 ]
[ 2475926481, 2248104342 ]
[ 2647036912, 4267828487 ]
[ 1499846008, 910138470 ]
[ 3977240273, 1227395445 ]
[ 1154709464, 1997811492 ]
[ 1374834801, 819354876 ]
[ 1348677841, 3181815395 ]
[ 2756644925, 2811573556 ]
[ 1973208147, 3031650724 ]
[ 1096468215, 1115492282 ]
[ 991654927, 3948669904 ]
[ 3133100685, 2051123299 ]
[ 2809940381, 3981123271 ]
[ 3633446422, 87078607 ]
[ 3023769031, 357754060 ]
[ 190218048, 2817388913 ]
[ 567493957, 2681394825 ]
[ 2445364391, 1526182476 ]
[ 2983719454, 1380316444 ]
[ 962223482, 771829141 ]
[ 1415829757, 590973579 ]
[ 2646269003, 1060837801 ]
[ 4232228567, 3690028576 ]
[ 2179483705, 3095500780 ]
[ 2271208063, 2197376732 ]
[ 1231189714, 2263516938 ]
[ 3272907190, 885298877 ]
[ 4286922650, 2474227224 ]
[ 3745190592, 3447497244 ]
[ 2669344754, 231693893 ]
[ 4185852725, 261167645 ]
[ 2578379434, 2646684596 ]
[ 3389517275, 725856784 ]
[ 1572026192, 927339770 ]
[ 2505499230, 935742637 ]
[ 3729198202, 935263579 ]
[ 378593653, 2267033130 ]
[ 170358119, 3006985403 ]
[ 844226850, 1470913086 ]
[ 2682476994, 357033568 ]
[ 1162232982, 2154907272 ]
[ 1857142689, 1428864364 ]
[ 96610093, 1685181545 ]
[ 2563521081, 961512464 ]
[ 3695152716, 236875134 ]
[ 3524778244, 3884901047 ]
[ 2819713565, 1757536625 ]
[ 2834271892, 558078761 ]
[ 1708694109, 2727929074 ]
[ 2825557694, 3385669478 ]
[ 4147368151, 3700721875 ]
[ 464464334, 1546197303 ]
[ 2007475067, 1162877269 ]
[ 2220476397, 458159799 ]
[ 1422655266, 688672073 ]
[ 856270519, 5191212 ]
[ 2530931759, 4250616133 ]
[ 973824997, 2564139972 ]
[ 2713884302, 2844533195 ]
[ 123439720, 4154435959 ]
[ 3405024519, 3181777159 ]
[ 3418006858, 916409862 ]
[ 2597386507, 3936443786 ]
[ 2678845224, 3062212579 ]
[ 748838107, 4080276801 ]
[ 3293009195, 237430043 ]
[ 3116804444, 2135726780 ]
[ 1716911024, 2351565192 ]
[ 2098660363, 1238817610 ]
[ 2853733416, 3744800210 ]
[ 173235395, 2548047815 ]
[ 655098403, 1304821012 ]
[ 2434828735, 1792301040 ]
[ 565509524, 665549158 ]
[ 3838077413, 1130096367 ]
[ 52684319, 3200619471 ]
[ 88991139, 2400258361 ]
[ 2749365464, 2109089454 ]
[ 1730161737, 3341846140 ]
[ 1774412916, 655550964 ]
[ 291534847, 26022256 ]
[ 2093874528, 2084187879 ]
[ 627734574, 3239100133 ]
[ 1418436921, 2960124328 ]
[ 376588879, 2542517194 ]
[ 1857330353, 4244482187 ]
[ 201087832, 2012101493 ]
[ 2072572871, 2921654356 ]
[ 2284734276, 2747999977 ]
[ 2467991700, 1125238205 ]
[ 1508710875, 2513233618 ]
[ 4280182865, 2336319989 ]
[ 42901228, 651573969 ]
[ 4101961717, 1484565323 ]
[ 3889499512, 1321104128 ]
[ 4060014061, 3946135648 ]
[ 4061319841, 1973501098 ]
[ 2050824296, 1662001263 ]
[ 2895853874, 1188920444 ]
[ 587223503, 2029065838 ]
[ 343697878, 2588010242 ]
[ 1669817580, 3281573945 ]
[ 2317634403, 2362228088 ]
[ 50386315, 1203699895 ]
[ 4241235390, 3555407093 ]
[ 2019723326, 1602884391 ]
[ 2810665255, 3739280001 ]
[ 3507803810, 3714908911 ]
[ 1652486577, 1861466914 ]
[ 3207494808, 2955422554 ]
[ 468461676, 3035143931 ]
[ 4163352886, 4019809567 ]
[ 3992131069, 237963091 ]
[ 2178256627, 2663293568 ]
[ 1514581190, 1999675343 ]
[ 1059009116, 3666873245 ]
[ 2245757835, 1821640552 ]
[ 2731883155, 725472451 ]
[ 1303832888, 4077295118 ]
[ 1160263397, 2613065956 ]
[ 501807199, 558147821 ]
[ 373167215, 3514230882 ]
[ 3655105531, 144371791 ]
[ 79401519, 233845194 ]
[ 707191630, 556710996 ]
[ 3106915684, 323864785 ]
[ 3816989116, 1053840404 ]
[ 1182495289, 2879244339 ]
[ 1535698548, 834026047 ]
[ 4226030295, 1350261766 ]
[ 199059025, 2165976386 ]
[ 714353825, 2577887414 ]
[ 3091834928, 3228149290 ]
[ 1752451056, 2808250586 ]
[ 1056195693, 1092196608 ]
[ 314842929, 2566531091 ]
[ 2929870154, 3651861797 ]
[ 318633647, 2906104003 ]
[ 387419167, 1624046769 ]
[ 1624831811, 197695951 ]
[ 6360578, 4248959812 ]
[ 3419995583, 1585036562 ]
[ 1579000005, 487236726 ]
[ 687923133, 797175695 ]
[ 2926894822, 3805760807 ]
[ 3754897903, 626448655 ]
[ 3900579007, 2628502047 ]
[ 3441111757, 649448352 ]
[ 3485717419, 791751612 ]
[ 2347859792, 346759127 ]
[ 3253763304, 1677157840 ]
[ 3582457364, 3266123212 ]
[ 3447709705, 515580101 ]
[ 3636357908, 188196938 ]
[ 1759767654, 4082044041 ]
[ 1233395532, 510494881 ]
[ 4010215599, 2074586672 ]
[ 4215434758, 3575890143 ]
[ 3599375898, 3459109014 ]
[ 1674666034, 2351016365 ]
[ 2375284026, 989967771 ]
[ 2613581626, 4281242830 ]
[ 2222364031, 1102374338 ]
[ 482732671, 2130085603 ]
[ 733575982, 3791156463 ]
[ 104495296, 2452141242 ]
[ 1917302956, 4232559991 ]
[ 132720730, 3397670607 ]
[ 3576438435, 2612210085 ]
[ 4069729171, 3037989217 ]
[ 782326983, 4077309271 ]
[ 160620388, 1299300612 ]
[ 4202193001, 815423169 ]
[ 4114396656, 316105226 ]
[ 4067423684, 2760054638 ]
[ 2298697537, 2262670152 ]
[ 4009680497, 286399450 ]
[ 304731919, 1480310858 ]
[ 389308952, 3092822975 ]
[ 2198783563, 1066804223 ]
[ 2815716573, 3698310359 ]
[ 1403300885, 1707559427 ]
[ 1036695402, 1472099469 ]
[ 2605586485, 4225078773 ]
[ 2120058857, 1955564154 ]
[ 569058300, 3032930966 ]
[ 2071328958, 331313064 ]
[ 3365295758, 3388481153 ]
[ 1574668469, 3991741576 ]
[ 2989110581, 1351214517 ]
[ 795228222, 1694892597 ]
[ 2187113029, 2402332225 ]
[ 2172783174, 2789711102 ]
[ 711197688, 2340229954 ]
[ 839627173, 1180969402 ]
[ 2147518757, 843088258 ]
[ 1790913994, 3628010831 ]
[ 742213152, 1279365493 ]
[ 2558843523, 958638774 ]
[ 3126717611, 1716995386 ]
[ 110352714, 671863857 ]
[ 4003788685, 492539390 ]
[ 3171154044, 80619550 ]
[ 1672443126, 65917588 ]
[ 552197207, 1262886378 ]
[ 972631226, 786786955 ]
[ 277743388, 82233704 ]
[ 4251907812, 3646401971 ]
[ 62179301, 3959787143 ]
[ 4146104951, 2553203348 ]
[ 477175272, 3860227162 ]
[ 2009765355, 1655704691 ]
[ 587644770, 2368736375 ]
[ 3532393941, 83870289 ]
[ 2619425606, 2488438213 ]
[ 1688119091, 1917937594 ]
[ 2713617023, 1229974212 ]
[ 581150444, 827830577 ]
[ 1380378104, 3140222475 ]
[ 1326737646, 1887936909 ]
[ 38829807, 1907311838 ]
[ 1515612635, 1467633611 ]
[ 285240991, 1843112378 ]
[ 1778887412, 2425601290 ]
[ 3337148377, 2023832986 ]
[ 1568768692, 2061810904 ]
[ 2179046458, 330674638 ]
[ 3568467803, 708666328 ]
[ 592689741, 567453279 ]
[ 939349210, 1925111415 ]
[ 4016313094, 1937135557 ]
[ 1521262448, 563876473 ]
[ 3580074714, 1970052533 ]
[ 1908719098, 1870495531 ]
[ 2733438880, 608323663 ]
[ 1725034442, 3775246090 ]
[ 2484854074, 2022883354 ]
[ 1656566130, 2341276748 ]
[ 3943869049, 2799523812 ]
[ 3175053737, 3190542815 ]
[ 3976628209, 1161187516 ]
[ 1142612814, 217145954 ]
[ 2032636459, 458054921 ]
[ 2573197131, 4223217292 ]
[ 1402294089, 2951321643 ]
[ 1017957037, 3375127825 ]
[ 3820786238, 3944928622 ]
[ 1774099236, 3225107010 ]
[ 3797699318, 2303659157 ]
[ 4086512796, 3352870042 ]
[ 2459808663, 142995534 ]
[ 3997766075, 2959192836 ]
[ 3094776800, 1194095486 ]
[ 1074091687, 3760720169 ]
[ 13746024, 2519286773 ]
[ 3078979722, 3030020500 ]
[ 1498240260, 586324846 ]
[ 2010846724, 1338139381 ]
[ 762228932, 1890886128 ]
[ 2244269678, 4194755120 ]
[ 2422898543, 2999205663 ]
[ 3389395086, 4271574804 ]
[ 2721011408, 700804057 ]
[ 2640178596, 3949509389 ]
[ 2728846959, 2507929737 ]
[ 901018266, 4181430874 ]
[ 1590344270, 1818034235 ]
[ 2816126575, 1914400888 ]
[ 1486601164, 2374839882 ]
[ 1086322916, 1006978698 ]
[ 2579879810, 2193864053 ]
[ 4222026077, 2301013648 ]
[ 3569158264, 3929930006 ]
[ 543619433, 1975925579 ]
[ 848592252, 3553173507 ]
[ 752398104, 3930395216 ]
[ 4204256045, 2245864573 ]
[ 1465403963, 415483579 ]
[ 2141522721, 2917472352 ]
[ 3214748579, 2508997825 ]
[ 3104901933, 3909441422 ]
[ 2343337642, 3746031057 ]
[ 2725794669, 4197536559 ]
[ 1358878016, 918991351 ]
[ 3719249492, 805888756 ]
[ 1820448261, 1489291806 ]
[ 4009782290, 3624559165 ]
[ 1739323481, 2492200697 ]
[ 1369062573, 311756262 ]
[ 1087580581, 855420453 ]
[ 831149490, 3806321950 ]
[ 2111173093, 172689663 ]
[ 352811675, 992093416 ]
[ 1474845604, 1661766903 ]
[ 1660166770, 3278120796 ]
[ 3851800922, 381985097 ]
[ 3738751635, 962325364 ]
[ 3328769910, 2515925686 ]
[ 2760525078, 3776790523 ]
[ 2651680684, 2211827071 ]
[ 1376562784, 1442856132 ]
[ 3375490274, 242519015 ]
[ 607503265, 2765562363 ]
[ 3769735516, 4136913941 ]
[ 3540853466, 643706345 ]
[ 2445049437, 2634368513 ]
[ 2902826417, 2678787889 ]
[ 881612193, 353878193 ]
[ 2788813356, 552663242 ]
[ 467723311, 459264022 ]
[ 3167209269, 136382265 ]
[ 221762810, 3579459151 ]
[ 2078869939, 3891281086 ]
[ 690212289, 2946899423 ]
[ 1712734022, 3365668661 ]
[ 3294254052, 2406085403 ]
[ 3892246280, 1415831662 ]
[ 2513434871, 2932192084 ]
[ 1292785631, 3827710012 ]
[ 419907848, 308695498 ]
[ 288957668, 1373012567 ]
[ 3835749286, 4053323347 ]
[ 3191970652, 1538464256 ]
[ 1702962375, 1101118493 ]
[ 829294426, 239316950 ]
[ 246813830, 3811622134 ]
[ 3771317632, 1497953238 ]
[ 1987731432, 682531873 ]
[ 2348680442, 846058675 ]
[ 4058772395, 3597727885 ]
[ 1517311324, 3674430052 ]
[ 4188623321, 2038904905 ]
[ 2133545542, 1533228963 ]
[ 1377563162, 3169736363 ]
[ 1710896736, 2355141706 ]
[ 2917545056, 2044000926 ]
[ 762462681, 3737971470 ]
[ 2246312901, 1538373092 ]
[ 1012868744, 271762887 ]
[ 2793781993, 1675493134 ]
[ 2372220436, 772113384 ]
[ 1874070590, 2662106670 ]
[ 2435227089, 1687610143 ]
[ 160258234, 2520038215 ]
[ 2181256777, 3123039817 ]
[ 1598061052, 2178624802 ]
[ 3279614353, 3254652624 ]
[ 2854840972, 3777014620 ]
[ 1832527047, 3871353536 ]
[ 3428671830, 3580289372 ]
[ 3065508586, 528891564 ]
[ 2655135403, 4166249263 ]
[ 2846917462, 1863183964 ]
[ 1914254252, 2890687793 ]
[ 3856242085, 2311593251 ]
[ 432922593, 4009527389 ]
[ 191554198, 2497088410 ]
[ 3943101235, 473005011 ]
[ 3469937957, 1936794103 ]
[ 257056155, 1971203988 ]
[ 3711252306, 3307062593 ]
[ 2774909388, 233100025 ]
[ 2896189786, 393465292 ]
[ 591659767, 3778035148 ]
[ 3040371795, 4005331461 ]
[ 1472302801, 1675988614 ]
[ 726716956, 2701822845 ]
[ 3099380665, 3021778250 ]
[ 2255071214, 237171111 ]
[ 2459218119, 317331352 ]
[ 4070711103, 2530423389 ]
[ 510907, 3731041711 ]
[ 646976324, 2337207697 ]
[ 160879107, 3543025167 ]
[ 849623111, 1243642582 ]
[ 2756922811, 2346368594 ]
[ 3570483277, 3505688031 ]
[ 2395554919, 3350908779 ]
[ 1937894301, 1526654724 ]
[ 941171739, 1457571915 ]
[ 1776009660, 2720292239 ]
[ 3554631304, 2685130614 ]
[ 1999802635, 1168221184 ]
[ 3352522853, 40991873 ]
[ 1395463964, 3694980699 ]
[ 3059812262, 2078331461 ]
[ 1776440145, 47662122 ]
[ 3780499760, 4035324353 ]
[ 178884952, 1906812013 ]
[ 2314425576, 160055204 ]
[ 1430263981, 3585116588 ]
[ 4229144233, 711457987 ]
[ 127348249, 3783272540 ]
[ 112906848, 449272946 ]
[ 2260260067, 4286680770 ]
[ 1218918366, 3949108758 ]
[ 3485036786, 250277320 ]
[ 3430817482, 4012095256 ]
[ 633693665, 601514721 ]
[ 1986806862, 3069167870 ]
[ 2691136376, 3008933438 ]
[ 581272796, 657684741 ]
[ 238017815, 703435813 ]
[ 1894123261, 3001334829 ]
[ 2749732609, 2335941227 ]
[ 2901029002, 1078841404 ]
[ 632053151, 2015435975 ]
[ 2522072261, 1136575932 ]
[ 1546527014, 2124290632 ]
[ 2936497460, 30360481 ]
[ 494026420, 1992847283 ]
[ 307442291, 3595404566 ]
[ 2176634177, 748998716 ]
[ 1464335188, 2115931217 ]
[ 3449755696, 1411751914 ]
[ 3795092600, 664817678 ]
[ 2031044877, 1806326898 ]
[ 781263789, 1070320975 ]
[ 3692815663, 1232725578 ]
[ 1491528965, 4182645990 ]
[ 3906131857, 4289721885 ]
[ 3088277421, 2043220766 ]
[ 1307240420, 2873706457 ]
[ 1771990274, 1672152914 ]
[ 1006630002, 4202767429 ]
[ 3463806408, 347216544 ]
[ 4130806563, 3284923292 ]
[ 3868263233, 4202677728 ]
[ 3513369162, 148538444 ]
[ 3976547410, 4265767385 ]
[ 3524395341, 784221041 ]
[ 893824642, 97461194 ]
[ 2083931755, 2989335352 ]
[ 4116204506, 1742658773 ]
[ 3923939884, 1775479891 ]
[ 1984071688, 988054344 ]
[ 3262231897, 2437863243 ]
[ 2589880986, 546304060 ]
[ 496644043, 3103543388 ]
[ 1309372599, 3518895217 ]
[ 2334894168, 425146128 ]
[ 3486096624, 2425521895 ]
[ 596472918, 960248461 ]
[ 2768236915, 2510723560 ]
[ 1985624637, 1017575106 ]
[ 2709379932, 2565118759 ]
[ 1085751681, 303890727 ]
[ 1239592037, 3666957034 ]
[ 3486284590, 2245321179 ]
[ 3523118743, 1017649856 ]
[ 2808198076, 2980704203 ]
[ 2663000442, 1894000829 ]
[ 3561317009, 172448528 ]
[ 3945945035, 2105645260 ]
[ 492720389, 4029696990 ]
[ 2475930476, 1779172322 ]
[ 257373029, 2868060361 ]
[ 1682482090, 3320427541 ]
[ 3375054855, 478359280 ]
[ 1130963734, 2919837932 ]
[ 3115038004, 3038466518 ]
[ 3294233045, 2222784 ]
[ 1440375904, 1773075300 ]
[ 626365634, 2561553503 ]
[ 84499801, 3389314676 ]
[ 3436740180, 872988800 ]
[ 2888475974, 3383182773 ]
[ 1491564350, 876736725 ]
[ 3052399218, 4014164724 ]
[ 1851992859, 265944868 ]
[ 2768588801, 2473196279 ]
[ 2697522628, 2229312973 ]
[ 241220404, 2054715401 ]
[ 1100708683, 1513661915 ]
[ 2708839959, 1109545094 ]
[ 3110889281, 275942759 ]
[ 2569192313, 4139289457 ]
[ 2391440217, 3179403606 ]
[ 1398519589, 3916618782 ]
[ 3172548670, 2447408429 ]
[ 3096986921, 2668254417 ]
[ 1852870943, 3606238436 ]
[ 123734560, 1361491162 ]
[ 3843530088, 1773868244 ]
[ 3131239204, 172947336 ]
[ 1042624310, 640259791 ]
[ 929003773, 707480280 ]
[ 4164784986, 2441684649 ]
[ 524192906, 2096300596 ]
[ 3320652970, 1840017200 ]
[ 1103870730, 3521670042 ]
[ 3255062340, 2394013047 ]
[ 2009098906, 151386728 ]
[ 2329987100, 587875216 ]
[ 1791954386, 3512803990 ]
[ 4062601798, 1261588308 ]
[ 1786980457, 1785741145 ]
[ 2305475630, 296681674 ]
[ 3643965991, 1550340008 ]
[ 4099818257, 966144958 ]
[ 802326489, 2641829890 ]
[ 3233937750, 2636721595 ]
[ 3990681242, 325339810 ]
[ 2176106123, 2825650434 ]
[ 2094509880, 458486850 ]
[ 2379264205, 2236787197 ]
[ 50939891, 2066757879 ]
[ 1353950241, 3491750037 ]
[ 2402089796, 1362357519 ]
[ 4268302321, 4152257069 ]
[ 3257693239, 862282830 ]
[ 430958309, 1730351728 ]
[ 87607126, 3747981501 ]
[ 2082347397, 4030370674 ]
[ 3488251930, 482542910 ]
[ 2250248568, 374613290 ]
[ 4146216396, 1714699669 ]
[ 3146403997, 921230313 ]
[ 1636160738, 1642503120 ]
[ 1409019681, 1659596830 ]
[ 3865804710, 1884083834 ]
[ 3442316247, 570417784 ]
[ 3347519806, 3320303582 ]
[ 1711433293, 3558026215 ]
[ 4003990364, 3217254519 ]
[ 2583204874, 2194952152 ]
[ 1232524813, 298409679 ]
[ 259358799, 2360742310 ]
[ 362760619, 3936409238 ]
[ 1426888337, 1353902941 ]
[ 1210133185, 3991877380 ]
[ 697529583, 400753735 ]
[ 1794848519, 907300807 ]
[ 3149077374, 3868024052 ]
[ 75754644, 2313394491 ]
[ 3308955864, 2498138210 ]
[ 1376580312, 2973437794 ]
[ 461315221, 2788978726 ]
[ 768642775, 3629404580 ]
[ 3490555744, 3638096330 ]
[ 1222442919, 3229761033 ]
[ 2786401143, 1712278581 ]
[ 3907619000, 103749301 ]
[ 4113095906, 1608530455 ]
[ 950447687, 3196019344 ]
[ 3830114214, 4051299347 ]
[ 2212419274, 986907234 ]
[ 1461418194, 1891131844 ]
[ 2901396827, 2785858729 ]
[ 1144797567, 2723140965 ]
[ 733827574, 3924161987 ]
[ 4292528342, 3844831595 ]
[ 2911796648, 1798835283 ]
[ 1332448291, 248403556 ]
[ 1091611357, 2850622098 ]
[ 2032058904, 1200340148 ]
[ 4158306732, 1347760788 ]
[ 3406794356, 457188462 ]
[ 3203079, 623991713 ]
[ 1482975899, 1402720938 ]
[ 2239816531, 1432059681 ]
[ 2006936991, 738547231 ]
[ 1920954223, 1358428975 ]
[ 277793559, 3194602560 ]
[ 1175794420, 3372605068 ]
[ 3141784327, 1125596366 ]
[ 3116754479, 1687161629 ]
[ 3667018387, 2940534645 ]
[ 1813889907, 1345341482 ]
[ 645359007, 105928090 ]
[ 3818026848, 3217436139 ]
[ 1211514775, 143763303 ]
[ 545358807, 3386557966 ]
[ 2420537423, 3999096154 ]
[ 1202833827, 3000698408 ]
[ 3178798927, 3505212062 ]
[ 439709487, 3263752659 ]
[ 401733455, 218745703 ]
[ 4142449565, 221235884 ]
[ 1075917877, 709085715 ]
[ 1192456180, 380962684 ]
[ 2266403013, 3241423572 ]
[ 1752054150, 4218566603 ]
[ 3473787139, 3106336412 ]
[ 225799771, 610186787 ]
[ 3456464660, 2359298138 ]
[ 4150560017, 3322343700 ]
[ 2591372508, 4271150244 ]
[ 314760263, 319815133 ]
[ 1835573140, 945092345 ]
[ 1012938840, 1737134342 ]
[ 540688920, 1018852459 ]
[ 1043343680, 3270960595 ]
[ 4260094415, 187984512 ]
[ 2460458905, 1873772040 ]
[ 267774138, 356595086 ]
[ 452202519, 2827101796 ]
[ 1661215807, 1140750913 ]
[ 1979227927, 450781826 ]
[ 3770235085, 1864139034 ]
[ 184844483, 502100919 ]
[ 3265764558, 2233973852 ]
[ 1181796626, 908426115 ]
[ 4076467595, 1368809427 ]
[ 332729204, 2847995635 ]
[ 3102462673, 1511971617 ]
[ 3880796762, 4124395114 ]
[ 2987402902, 1863210273 ]
[ 4073644580, 2210072744 ]
[ 1773755437, 142078163 ]
[ 3327733637, 3401392363 ]
[ 3240700594, 2667043657 ]
[ 988313566, 2138365680 ]
[ 1682874339, 2291862924 ]
[ 850101457, 1798172147 ]
[ 1011275114, 3703430663 ]
[ 729201397, 3468882764 ]
[ 479160919, 2386548312 ]
[ 1163049958, 2384059349 ]
[ 3681679668, 3259569483 ]
[ 1736784269, 2084643767 ]
[ 3709718007, 4285293819 ]
[ 677502755, 1136623613 ]
[ 2596552196, 285698978 ]
[ 905753093, 2337352040 ]
[ 2071086781, 2975365725 ]
[ 1950767982, 1234118891 ]
[ 2167765334, 2948055882 ]
[ 1987765524, 3422437732 ]
[ 2684926923, 1236738848 ]
[ 3959318354, 1063071214 ]
[ 1996489049, 2443203875 ]
[ 77360776, 4135202290 ]
[ 2912930773, 2598806452 ]
[ 815967411, 4195872160 ]
[ 3612514050, 2144852344 ]
[ 2042782334, 2893720371 ]
[ 580164034, 1729492780 ]
[ 3149816156, 329674540 ]
[ 3234882058, 1463803540 ]
[ 832608764, 1999903090 ]
[ 4168918705, 3027917631 ]
[ 2360053025, 3958929861 ]
[ 2471544292, 1086788040 ]
[ 1923716473, 3399182495 ]
[ 1075686558, 1087053769 ]
[ 2642236036, 2607807617 ]
[ 835093188, 2111018715 ]
[ 3945838704, 3707494413 ]
[ 3917503060, 306611276 ]
[ 3312134868, 223436530 ]
[ 1735139048, 3366363847 ]
[ 3873584073, 1774761458 ]
[ 1654188422, 1532347879 ]
[ 127114643, 1828811622 ]
[ 1220597262, 48473668 ]
[ 2303947102, 3842315733 ]
[ 1259638613, 3018859212 ]
[ 598598431, 3157879723 ]
[ 3501572544, 1218491417 ]
[ 4280876174, 218808037 ]
[ 4097135684, 2760064021 ]
[ 996196336, 3519176562 ]
[ 2179147017, 2690601467 ]
[ 3328388039, 1935567648 ]
[ 3469337425, 1100864753 ]
[ 2680772128, 2602762281 ]
[ 2218684997, 937287266 ]
[ 1796929591, 3725216312 ]
[ 4195758431, 3217942307 ]
[ 3797162581, 1982881788 ]
[ 3651222858, 4152356218 ]
[ 4271984193, 2571535400 ]
[ 3138175284, 1196495263 ]
[ 906109033, 104512159 ]
[ 3625206355, 3937586133 ]
[ 2277040303, 283301001 ]
[ 2660829254, 2055672619 ]
[ 2302445570, 1550666288 ]
[ 1353528954, 2296695770 ]
[ 589892405, 1662658503 ]
[ 2248988240, 24425692 ]
[ 2829302858, 2406529132 ]
[ 3739909815, 3376794072 ]
[ 1920511743, 2920981909 ]
[ 2022912563, 1318350268 ]
[ 2284392714, 3080690891 ]
[ 307319482, 981538250 ]
[ 1714850239, 1950076022 ]
[ 3006882247, 1726090163 ]
[ 2429003003, 3853084299 ]
[ 2962674071, 3905348086 ]
[ 2705478035, 1517901897 ]
[ 4158626942, 2560369040 ]
[ 2637291337, 3645218506 ]
[ 2124340756, 1564536262 ]
[ 262638159, 1926570225 ]
[ 2156858228, 1361500462 ]
[ 347052760, 1884346941 ]
[ 403511448, 967509039 ]
[ 2984026961, 624954161 ]
[ 4163138386, 3435630289 ]
[ 4182454760, 473977693 ]
[ 648686671, 2719146876 ]
[ 1382234910, 232759862 ]
[ 2295492950, 648379795 ]
[ 1710852105, 1370159583 ]
[ 4207326398, 2137653005 ]
[ 1576976624, 3225462742 ]
[ 4283739062, 3670093715 ]
[ 475285394, 2271557993 ]
[ 588427683, 250868896 ]
[ 1378766758, 120687450 ]
[ 3641146635, 1375687902 ]
[ 2155430317, 1201944699 ]
[ 4260730225, 1902981007 ]
[ 2580212382, 3125043720 ]
[ 3227556875, 4044691358 ]
[ 647224320, 2818677786 ]
[ 972756433, 3026847392 ]
[ 3283173895, 3717915228 ]
[ 2352499800, 2910700462 ]
[ 4138168417, 2257684799 ]
[ 1115929860, 582539261 ]
[ 2590191258, 3694912029 ]
[ 2381947299, 2512699374 ]
[ 3930327984, 3879554630 ]
[ 2269617248, 168982938 ]
[ 2061169654, 2678479708 ]
[ 3565735203, 225905372 ]
[ 169833729, 2439081168 ]
[ 588540718, 749352547 ]
[ 909606828, 1739005285 ]
[ 3012752251, 3436196569 ]
[ 1341582807, 4032441477 ]
[ 1040635387, 3725682755 ]
[ 2432944818, 3463840239 ]
[ 303282611, 1445782499 ]
[ 118339230, 163343357 ]
[ 1396884468, 595412200 ]
[ 996912128, 766868603 ]
[ 3973496595, 4029106086 ]
[ 2172611187, 1444763340 ]
[ 587708296, 1597531080 ]
[ 2905697926, 959944816 ]
[ 2862289055, 1475679861 ]
[ 749254357, 2028698295 ]
[ 1735127101, 1732650488 ]
[ 1997504643, 2246308819 ]
[ 1223262698, 4186104290 ]
[ 4222526717, 2089352546 ]
[ 2227484610, 3185420363 ]
[ 2439858115, 3379589680 ]
[ 3044934413, 796691361 ]
[ 4016658725, 3046298336 ]
[ 2320666831, 1220171889 ]
[ 2009846082, 4189880559 ]
[ 3557012759, 1944889693 ]
[ 698515255, 37949583 ]
[ 2496871500, 2245258960 ]
[ 1268544056, 4042690379 ]
[ 1477432698, 253008380 ]
[ 3243460242, 2298538006 ]
[ 2605508532, 879256404 ]
[ 4032749331, 2602073240 ]
[ 3692790618, 1970594100 ]
[ 1253440861, 3996140965 ]
[ 1654473744, 1701103181 ]
[ 664093569, 3852751093 ]
[ 3819778798, 3843542102 ]
[ 908782560, 1006457620 ]
[ 820203486, 1039289064 ]
[ 3430211990, 2836057560 ]
[ 2680052202, 3047941146 ]
[ 2181336247, 773442056 ]
